question_id,card_key,link_type,display_mode,auto_show_as_primary,needs_human_review,precision,score,current_law_status,current_law_can_auto_score,current_law_answer,matched_terms,matched_terms_in_statement,assunto,reason,warning
1144065,ctb_processo_ait,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,196,not_applicable_or_not_outdated,,,auto de infracao; ait; autuacao,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1362457,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1374559,contran_973_sinais_sonoros_gestos,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,196,not_applicable_or_not_outdated,,,gesto; apito; agente de transito,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1379437,ctb_snt_competencias_municipio_estado_uniao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,174,not_applicable_or_not_outdated,,,competencia; contran,competencia; contran,Tópicos Mesclados do CTB (Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2096303,ctb_snt_competencias_municipio_estado_uniao,specific_medium_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,142,not_applicable_or_not_outdated,,,contran,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
27911,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
28234,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
28235,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
28237,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
165801,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
332965,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,196,not_applicable_or_not_outdated,,,sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
466463,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,196,not_applicable_or_not_outdated,,,sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
477803,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
478216,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,sinalizacao vertical,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
478683,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
480677,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
485161,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
524673,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
529271,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
533622,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,single_letter_or_no_statement_evidence_filtered,198,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
537863,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,single_letter_or_no_statement_evidence_filtered,198,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
579339,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
622660,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
714601,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,196,not_applicable_or_not_outdated,,,sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
718610,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
810485,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
833820,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
869560,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,placa; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
903212,contran_973_sinalizacao_regulamentacao,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,placa; sinalizacao vertical; regulamentacao,sinalizacao vertical; regulamentacao,Volume I - Sinalização Vertical de Regulamentação (Anexo I da Res. CONTRAN nº 973/2022),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
